;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SERIE;ANO;CODUP;NOMEUP;Hiper_e_Supermercados_estabelecimentos_hab;Mercearias_e_similares_estabelecimentos_hab;Distribuicao_de_equipamentos_culturais;Livrarias_e_papelarias_M2_hab;Locadoras;Bancas_de_revista;Matricula_na_Educacao_Infantil;Matricula_no_Ensino_Fundamental;indice_de_Aproveitamento_no_Ensino_Fundamental;Matricula_no_Ensino_Medio;indice_de_Aproveitamento_no_Ensino_Medio;Quadras_campos_e_pistas_de_cooper;area_residencial_adequada;Padrao_de_acabamento;Seguranca_do_Terreno_indice_de_risco_geologico_efetivo;indice_de_Salubridade_Ambiental;Fornecimento_de_Energia_Eletrica;Possibilidade_de_acesso_Pavimentacao;Numero_de_veiculos_por_habitante;Frequencia_das_linhas_por_UP;Tranquilidade_sonora;Ausencia_de_coletivos_poluidores;area_de_verde__por_habitante;Centros_de_saude;Outros_equipamentos_de_assistencia_medica_estabelecimento_hab;Equipamentos_odontologicos_estabelecimento_habitante;APVP;Agencias_bancarias;Postos_de_gasolina;Farmacias;Espacos_publicos_para_inclusao_digital;Correios;Telefones_Publicos;Ausencia_de_crimes_contra_a_pessoa_homicidios_tentados_e_consumados;Ausencia_de_crimes_contra_o_patrimônio_roubo_e_furto;Ausencia_de_acidentes_de_trânsito;IOL_1_Abastecimento;IOL_2_Cultura;IOL_3_Educacao;IOL_4_Esportes;IOL_5_Habitacao;IOL_6_Infra-estrutura_urbana;IOL_7_Meio_Ambiente;IOL_8_Saude;IOL_9_Servicos_Urbanos;IOL_10_Seguranca_urbana;IQVU_1_Abastecimento;IQVU_2_Cultura;IQVU_3_Educacao;IQVU_4_Esportes;IQVU_5_Habitacao;IQVU_6_Infra-estrutura_urbana;IQVU_7_Meio_Ambiente;IQVU_8_Saude;IQVU_9_Servicos_Urbanos;IQVU_10_Seguranca_urbana;IOL;IQVU
SERIE HISTÓRICA;2016;2004;Pompéia;;;0,091186335;48,96706204;;;;131,0940969;;101,5677506;71,56666667;;35,81170063;9,562444286;;;150,4524531;99,30831352;29,58996579;;147,1;;;0,091186335;;;;3,191521734;;;;;46,04909931;;0,00;44,6858636;0,611886035;0,107569269;0,902668327;;0,722603019;0,854800788;0,946914823;0,324256783;0,489065301;0,376446932;0,647256456;0,311657299;0,892196262;;0,722603019;0,854800788;0,946914823;0,474773247;0,618440787;0,376446932;0,647728476;0,688465246
SERIE HISTÓRICA;2016;2005;Taquaril;;;0,04934603;4,959276011;;;;59,07171556;;6,319251678;62,6;;2,113293079;0,848081081;;;122,4299134;58,80812094;6,168253745;;149,1;;;0,074019045;;;;0,740190449;;;;;26,64685618;;2,78311609;27,78428217;0,289882932;0,034467749;0,687633703;;0,076422962;0,784358901;0,948992063;0,187045224;0,172634554;0,222567394;0,325683079;0,235793393;0,712896048;;0,076422962;0,784358901;0,948992063;0,360457076;0,352821414;0,222567394;0,390889393;0,445151068
SERIE HISTÓRICA;2016;2006;Santa Efigênia;;;0,09871911;76,72942787;;;;76,86457252;;86,67796646;68,75;;29,79406892;7,783183949;;;132,6267543;89,43899907;17,59668127;;135,1;;;0,074039332;;;;3,94876438;;;;;51,33393695;;0,00;14,53885685;0,593448518;0,453027485;0,863677483;;0,639157507;0,829515478;0,932549321;0,80757725;0,525541168;0,185653783;0,699069681;0,713191439;0,863307374;;0,639157507;0,829515478;0,932549321;0,739212921;0,674467843;0,185653783;0,686803435;0,701769566
SERIE HISTÓRICA;2016;2007;Baleia;;;0,113717402;0;;;;69,19055679;;156,3369385;73,1;;11,42348161;3,282098503;;;128,2776735;67,69924009;24,10808921;;148,1;;;0,113717402;;;;4,548696077;;;;;47,76130881;;35,91195553;139,4289065;0,170035409;0,385505245;0,870796434;;0,30764124;0,800584047;0,947963807;0,707499943;0,492403577;0,816585588;0,211494737;0,44312673;0,868360097;;0,30764124;0,800584047;0,947963807;0,665640127;0,595814892;0,816585588;0,617821349;0,626268731
SERIE HISTÓRICA;2016;2008;Mariano de Abreu;;;0;0;;;;0;;0;0;;7,61632578;3,141872306;;;133,5369607;72,73919616;26,09416472;;150,1;;;0,243870698;;;;0;;;;;31,70319078;;90,67112564;309,740174;0,21057569;0;0;;0,236117081;0,840469004;0,95;0,247341078;0,072214455;0,977178265;0,243768458;0,217662386;0,185918644;;0,236117081;0,840469004;0,95;0,35767749;0,319764086;0,977178265;0,391833633;0,465409841
SERIE HISTÓRICA;2016;2009;Santa Inês;;;0;84,88461227;;;;256,4248458;;49,46458652;94,7;;45,2092005;9,881995814;;;138,0440253;99,46656247;31,06028125;;141,1;;;0,101173555;;;;2,023471091;;;;;63,73933937;;0,00;105,5341348;0,684296162;0,078282249;0,889653241;;0,785504904;0,85561882;0,940161624;0,486836382;0,438974833;0,635573799;0,675609199;0,272940098;0,889653023;;0,785504904;0,85561882;0,940161624;0,486836342;0,552403374;0,635573799;0,700549756;0,71607668
SERIE HISTÓRICA;2016;2101;Capitäo Eduardo;;;0,109868684;1,098686845;;;;62,9332562;;76,253642;54,9;;0,574503351;0,176009927;;;100,484559;45,48436076;6,042777647;;150,1;;;0,219737369;;;;0;;;;;21,9737369;;39,64062136;138,2257919;0,146448559;0,059173118;0,791376447;;0,023137073;0,632492099;0,95;0,245831537;0,052607874;0,808219953;0,147036317;0,178342104;0,794795514;;0,023137073;0,632492099;0,95;0,287275175;0,132600466;0,808219953;0,399650595;0,417016773
SERIE HISTÓRICA;2016;2102;Ribeiro de Abreu;;;0,078473623;5,100785466;;;;75,06371915;;58,51255466;87,9;;14,51608994;5,010701903;;;114,1680449;88,38071036;3,609786638;;146,1;;;0,078473623;;;;0;;;;;19,61840564;;4,779043614;46,42107143;0,328664715;0,051233097;0,882208898;;0,394957936;0,638201792;0,945844693;0,192059092;0,047545025;0,374018999;0,331699112;0,175989911;0,879400438;;0,394957936;0,638201792;0,945844693;0,237568143;0,146130771;0,374018999;0,454302513;0,473989254
SERIE HISTÓRICA;2016;2103;Belmonte;;;0,021281989;14,08867701;;;;117,0327446;;84,81011334;59,4;;16,69567816;5,143907492;;;139,5824689;90,53806629;10,76868666;;146,1;;;0,085127958;;;;1,489739261;;;;;21,49480934;;0,00;13,09055171;0,472661592;0,050303221;0,864482465;;0,430371448;0,819701571;0,945844693;0,240315794;0,264999231;0,120604945;0,490447008;0,213869716;0,864441102;;0,430371448;0,819701571;0,945844693;0,294470964;0,343117301;0,120604945;0,511476237;0,531811149
SERIE HISTÓRICA;2016;2104;Gorduras;;;0,034536517;3,79901682;;;;82,80448328;;54,38999477;69,1;;8,530036075;2,971167192;;;117,170643;80,91158026;2,970140423;;151,1;;;0,069073033;;;;0,345365165;;;;;15,54143244;;0,00;39,02971734;0,400112624;0,025072428;0,859987729;;0,251515906;0,729285164;0,95098802;0,223783522;0,09339192;0,295674896;0,401244755;0,147871803;0,85996537;;0,251515906;0,729285164;0,95098802;0,246557148;0,143395674;0,295674896;0,448152045;0,458947337
SERIE HISTÓRICA;2016;2105;Säo Paulo/Goiânia;;;0,047266404;38,45909774;;;;86,66467703;;65,75999134;77,93333333;;24,48607722;7,065614657;;;125,3237257;96,41663541;11,29667066;;141,1;;;0,078777341;;;;4,096421717;;;;;36,08002205;;0,00;5,011814416;0,727690821;0,065283431;0,872685903;;0,570845198;0,821148968;0,940161624;0,343572841;0,466631503;0,059836625;0,717147424;0,265627077;0,872682737;;0,570845198;0,821148968;0,940161624;0,401296954;0,559309547;0,059836625;0,591706755;0,612540871
SERIE HISTÓRICA;2016;2106;Cristiano Machado;;;0,062535529;34,78226115;;;;134,3970401;;112,7810448;78,44444444;;46,60574103;10,87996383;;;136,3473194;99,26907929;13,01989711;;118,1;;;0,050028423;;;;5,878339712;;;;;37,64638837;;0,00;0;0,598025497;0,350412164;0,912154718;;0,808653772;0,831537433;0,905302578;0,406802457;0,55863729;0,04815783;0,62402933;0,537439227;0,904057881;;0,808653772;0,831537433;0,905302578;0,507595497;0,558387875;0,04815783;0,657566351;0,67266038
SERIE HISTÓRICA;2016;2107;Cachoeirinha;;;0,030535185;1136,458521;;;;53,42711828;;65,56254169;54,9;;27,63135012;7,783494952;;;134,0248186;97,12508602;19,35930739;;138,1;;;0,06107037;;;;0,610703703;;;;;43,35996292;;0,00;23,97317387;0,445629878;0,317050719;0,799880271;;0,618791565;0,845081667;0,936469385;0,30247717;0,186137102;0,197904866;0,483283482;0,470128876;0,817713851;;0,618791565;0,845081667;0,936469385;0,438372091;0,402483241;0,197904866;0,554587759;0,60501889
SERIE HISTÓRICA;2016;2108;Concórdia;;;0,121010179;77,87005029;;;;74,89021493;;101,3909829;83,8;;36,03289852;9,55252684;;;138,8367742;96,24859932;57,54034019;;145,1;;;0;;;;4,23535627;;;;;45,98386808;;0,00;57,30437034;0,471222955;0,363854411;0,880409215;;0,724078638;0,900679469;0,94475299;0,667519727;0,477492377;0,435715329;0,600451773;0,568898609;0,865704419;;0,724078638;0,900679469;0,94475299;0,643576196;0,65137507;0,435715329;0,700723976;0,724894408
SERIE HISTÓRICA;2016;2201;Glória;;;0,031149494;16,63382986;;;;108,6466851;;57,18618653;82,15;;26,07938441;7,407039862;;;135,1405839;96,733721;5,046218047;;132,1;;;0,093448482;;;;1,245979765;;;;;27,87879723;;0,00;11,63589353;0,49466732;0,05772158;0,886469958;;0,595198641;0,813396343;0,928387375;0,243965284;0,32490731;0,073076199;0,504042819;0,242568385;0,881024595;;0,595198641;0,813396343;0,928387375;0,329891725;0,452227564;0,073076199;0,548639404;0,578027597
SERIE HISTÓRICA;2016;2202;Abílio Machado;;;0,048823144;60,83363746;;;;161,6144511;;67,72455097;75,075;;33,09681875;8,556943384;;;144,1887724;98,43386867;12,66960588;;135,1;;;0,097646288;;;;4,394082963;;;;;36,3732423;;0,00;10,35294769;0,645368872;0,184565259;0,887849037;;0,68324601;0,832474231;0,932549321;0,480181572;0,600662149;0,112661484;0,658899667;0,38010711;0,88368119;;0,68324601;0,832474231;0,932549321;0,562518681;0,592368497;0,112661484;0,651513831;0,665812038
SERIE HISTÓRICA;2016;2203;Jardim Montanhês;;;0;24,36813835;;;;55,12533829;;49,86734065;53,7;;19,70202388;6,456263699;;;148,2345194;94,11457758;14,52313116;;148,1;;;0,069822746;;;;0;;;;;27,23087093;;13,46182542;77,6498758;0,346337942;0,070264582;0,789603928;;0,499852357;0,834131022;0,947963807;0,347995191;0,063456241;0,600235542;0,482374487;0,233352787;0,8176493;;0,499852357;0,834131022;0,947963807;0,397425346;0,226691587;0,600235542;0,539313528;0,581817425
SERIE HISTÓRICA;2016;2204;Caiçara;;;0,049238279;66,79172498;;;;107,6707659;;62,36993282;84,3;;41,89761449;10,03752609;;;134,2597087;98,27127926;13,19585868;;134,1;;;0,024619139;;;;6,154784831;;;;;30,77392415;;0,00;10,83488322;0,806156356;0,209974791;0,897221862;;0,770573068;0,827021216;0,9311896;0,290351345;0,600074703;0,139958161;0,7814874;0,425512539;0,889387549;;0,770573068;0,827021216;0,9311896;0,429289918;0,595206677;0,139958161;0,657470414;0,676734439
SERIE HISTÓRICA;2016;2205;Antônio Carlos;;;0,076249017;50,13372847;;;;80,59057432;;27,77608361;67,875;;28,08594405;7,625343681;;;145,886096;95,62046378;22,20752611;;130,1;;;0,076249017;;;;2,478093042;;;;;43,08069443;;0,00;5,377461902;0,696491333;0,365180938;0,806943657;;0,619928707;0,849991315;0,925471033;0,511748004;0,461040279;0,064418337;0,69290232;0,645625346;0,817388873;;0,619928707;0,849991315;0,925471033;0,511173833;0,624101336;0,064418337;0,626157979;0,645051828
SERIE HISTÓRICA;2016;2206;Padre Eustáquio;;;0,114803927;61,87931674;;;;172,0044137;;184,0318189;78,7625;;41,1418433;10,1849041;;;146,5211618;98,42552415;19,44013167;;124,1;;;0,038267976;;;;5,357516601;;;;;46,87827026;;0,00;0;0,779087664;0,348097329;0,922623702;;0,768535139;0,845783652;0,915989875;0,651976872;0,676377343;0,056449084;0,777085922;0,571509096;0,921492729;;0,768535139;0,845783652;0,915989875;0,633093085;0,664558495;0,056449084;0,716829399;0,712564721
SERIE HISTÓRICA;2016;2207;Camargos;;;0,15501694;22,94250715;;;;37,66630452;;0;0;;18,08009078;6,148900527;;;92,56390153;95,5266669;31,00338804;;150,1;;;0;;;;6,200677607;;;;;26,35287983;;32,98760487;177,5098982;0,275515793;0,10780431;0,408216402;;0,471262993;0,848526667;0,95;0;0,49978076;0,867687421;0,277981106;0,25611053;0,46945601;;0,471262993;0,848526667;0,95;0,077024065;0,549234137;0,867687421;0,503023904;0,529809965
SERIE HISTÓRICA;2016;2208;PUC;;;0,122646108;15,63737875;;;;67,78050115;;67,86137487;82,46666667;;36,10879252;9,1123854;;;131,5052753;97,73970413;11,16079582;;145,1;;;0,091984581;;;;4,292613775;;;;;40,77983087;;0,00;15,08853742;0,654156153;0,210822882;0,879390715;;0,716833339;0,82749912;0,94475299;0,290934014;0,60495767;0,178806037;0,660885179;0,464989675;0,871641531;;0,716833339;0,82749912;0,94475299;0,399865228;0,598374443;0,178806037;0,637564454;0,654482092
SERIE HISTÓRICA;2016;2209;Santa Maria;;;0;26,41787431;;;;73,82765835;;23,43804703;66,8;;27,61203584;9,102643381;;;130,8144208;97,97752019;3,76229789;;149,1;;;0,040894542;;;;0,817890846;;;;;23,3098891;;0,00;43,27051519;0,473410757;0,041252347;0,790948637;;0,641558518;0,810299483;0,948992063;0,148970362;0,175844331;0,346723928;0,482850425;0,233681985;0,799845469;;0,641558518;0,810299483;0,948992063;0,228874594;0,318663773;0,346723928;0,53594687;0,568059004
SERIE HISTÓRICA;2016;2210;Prado Lopes;;;0,15670388;1,567038802;;;;0;;0;0;;6,853130792;2,330190492;;;142,2312072;38,12888071;4,231004765;;151,1;;;0,15670388;;;;0;;;;;12,53631042;;54,97172117;197,4625594;0,27196951;0,223313683;0;;0,20740999;0,748350914;0,95098802;0,23651038;0,031526117;0,915736111;0,416103248;0,45490286;0,11748375;;0,20740999;0,748350914;0,95098802;0,382064401;0,376984189;0,915736111;0,371491901;0,459869232
SERIE HISTÓRICA;2016;2301;Jaqueline;;;0,023970912;1,91767299;;;;84,22187776;;63,85450099;81,26666667;;14,68563564;5,053519953;;;116,4431171;89,80747174;3,691520506;;147,1;;;0,071912737;;;;0,958836495;;;;;18,69731165;;0,00;24,26096042;0,432406643;0,081606364;0,867059753;;0,398497494;0,802131294;0,946914823;0,184525607;0,20161656;0,185495637;0,441703962;0,208386152;0,865433327;;0,398497494;0,802131294;0,946914823;0,282445206;0,278579671;0,185495637;0,490970429;0,516001978
SERIE HISTÓRICA;2016;2302;Isidoro Norte;;;0,183718173;0,918590866;;;;89,30526912;;27,23242556;83,3;;7,240792504;2,541207716;;;86,38417886;58,25298796;5,144108851;;153,1;;;0,183718173;;;;0;;;;;15,61604473;;27,9986496;112,2609898;0,191617907;0,086221427;0,818883801;;0,218817189;0,729514871;0,952905874;0,241845101;0,038642252;0,725498916;0,195985954;0,22851067;0,820360982;;0,218817189;0,729514871;0,952905874;0,294448485;0,167544639;0,725498916;0,45281605;0,477478193
SERIE HISTÓRICA;2016;2304;Planalto;;;0,052843693;75,72501246;;;;137,3457322;;143,585994;83,13333333;;37,94890567;10,6335967;;;134,4228999;99,3892041;18,8651985;;142,1;;;0,052843693;;;;9,511864789;;;;;44,38870235;;0,00;37,73568136;0,764305889;0,169401312;0,924807297;;0,754312382;0,844451761;0,941344054;0,863556482;0,612689497;0,349953222;0,756061685;0,293320219;0,920028752;;0,754312382;0,844451761;0,941344054;0,715528367;0,602969197;0,349953222;0,755511705;0,734764925
SERIE HISTÓRICA;2016;2305;Säo Bernardo;;;0,081406709;19,61901695;;;;74,12876176;;1,089000219;94,4;;21,14707516;6,198938886;;;120,6570564;98,05087083;3,039183816;;140,1;;;0,081406709;;;;1,628134187;;;;;26,59285839;;0,00;19,02474798;0,647319355;0,117141528;0,708507767;;0,512906367;0,805259121;0,938955358;0,2888304;0,293616117;0,211020182;0,671829565;0,314293627;0,767424218;;0,512906367;0,805259121;0,938955358;0,39468615;0,407301047;0,211020182;0,537094583;0,57662307
SERIE HISTÓRICA;2016;2306;Tupi/Floramar;;;0,06869486;10,56183466;;;;82,74319345;;56,62402887;59,63333333;;19,50336366;5,848696526;;;122,4427276;96,78714233;4,585381876;;118,1;;;0,085868574;;;;0,686948596;;;;;19,40629783;;0,00;10,70094175;0,491388753;0,103204774;0,843458597;;0,484321561;0,806856527;0,905302578;0,492695048;0,16346189;0,107659327;0,49719828;0,259612452;0,849376101;;0,484321561;0,806856527;0,905302578;0,492560734;0,291717101;0,107659327;0,540185608;0,558187187
SERIE HISTÓRICA;2016;2307;Primeiro de Maio;;;0,061957782;40,42745247;;;;145,4379922;;119,9796664;77,3;;23,48370305;6,723963875;;;138,4544409;96,49419926;11,55512626;;146,1;;;0,123915563;;;;3,717466894;;;;;20,13627901;;0,00;16,17407888;0,642107533;0,134145963;0,919501968;;0,552175399;0,82519898;0,945844693;0,444115398;0,428853575;0,170269429;0,654984788;0,34610874;0,910860319;;0,552175399;0,82519898;0,945844693;0,495222985;0,527993907;0,170269429;0,609306122;0,630131778
SERIE HISTÓRICA;2016;2308;Jardim Felicidade;;;0,060500751;5,082063117;;;;62,87579721;;0;0;;1,1513898;0,428314007;;;116,4743708;96,83309265;5,929073636;;151,1;;;0,121001503;;;;0;;;;;9,075112709;;19,10613729;74,60347654;0,132221869;0,045985487;0,457967609;;0,044134591;0,807317776;0,95098802;0,223765133;0,023242222;0,572803902;0,133002056;0,195609146;0,463706646;;0,044134591;0,807317776;0,95098802;0,26286682;0,116232743;0,572803902;0,363399934;0,382378144
SERIE HISTÓRICA;2016;2401;Cabana;;;0,096627896;12,56162643;;;;115,5134772;;97,56124817;74,375;;10,213327;3,031190658;;;122,9323927;88,94834282;11,77249862;;135,1;;;0,080523246;;;;1,77151142;;;;;35,59127489;;0,00;6,185795785;0,308076787;0,127915671;0,896525034;;0,282339638;0,823606895;0,932549321;0,566782663;0,316497168;0,109464243;0,344963228;0,335082528;0,892409765;;0,282339638;0,823606895;0,932549321;0,557292064;0,467054581;0,109464243;0,526889424;0,547783303
SERIE HISTÓRICA;2016;2402;Jardim América;;;0,067586668;25,91272858;;;;121,1847735;;180,2188911;80,49;;36,08104819;9,417469444;;;141,2367448;96,30194347;17,15349639;;119,1;;;0,040552001;;;;2,433120055;;;;;29,46778733;;0,00;0;0,634857519;0,189134059;0,92736354;;0,722125188;0,838726736;0,907173836;0,435947732;0,395257638;0,041543524;0,683712265;0,465026888;0,919063583;;0,722125188;0,838726736;0,907173836;0,558507915;0,620326781;0,041543524;0,628143887;0,676703303
SERIE HISTÓRICA;2016;2403;Barroca;;;0,059713025;79,65717543;;;;164,4419671;;168,9863981;85,94444444;;64,79812656;13,09711004;;;151,7403081;99,02405116;29,89632121;;129,1;;;0,019904342;;;;9,155997176;;;;;43,39146488;;0,00;0;0,813027821;0,417012258;0,941843561;;0,89812633;0,863438696;0,923968623;0,678128037;0,67759955;0,106178;0,806557087;0,529003153;0,937244707;;0,89812633;0,863438696;0,923968623;0,658145357;0,66804004;0,106178;0,760066757;0,754964405
SERIE HISTÓRICA;2016;2404;Morro das Pedras;;;0,123318177;0,616590887;;;;0;;0;0;;8,647378896;2,275430174;;;150,7362311;43,76567309;18,12777208;;153,1;;;0,061659089;;;;2,466363548;;;;;20,96409016;;18,11544026;74,05873145;0,429758764;0,349781541;0;;0,238442666;0,807363131;0,952905874;0,27186085;0,332627068;0,577071726;0,531437322;0,44469523;0,407099575;;0,238442666;0,807363131;0,952905874;0,411305215;0,491270269;0,577071726;0,414948632;0,512963107
SERIE HISTÓRICA;2016;2405;Betânia;;;0;18,60826159;;;;93,21840531;;63,6433911;74,85;;28,99100079;8,856421949;;;139,0174225;95,15284963;15,08134689;;126,1;;;0,108187567;;;;3,029251886;;;;;30,72526913;;0,00;11,643146;0,63461194;0,182163408;0,873613156;;0,651959978;0,836300351;0,919277218;0,422872669;0,406499689;0,156729832;0,655964431;0,36058134;0,873211674;;0,651959978;0,836300351;0,919277218;0,509128584;0,555589803;0,156729832;0,616651955;0,650110895
SERIE HISTÓRICA;2016;2406;Estoril/Buritis/Pilar Oeste;;;0,072192875;39,36316502;;;;39,20119419;;28,65606223;90,62;;54,01638746;12,56880608;;;120,6782182;94,2602084;15,95462535;;120,1;;;0;;;;6,497358738;;;;;20,03352277;;0,00;4,477763063;0,692741172;0,394952808;0,788302065;;0,861211016;0,833551791;0,909008118;0,231402404;0,492428974;0,129179532;0,687104618;0,469639265;0,788918588;;0,861211016;0,833551791;0,909008118;0,304556048;0,536077108;0,129179532;0,635609498;0,650182805
SERIE HISTÓRICA;2016;2501;Garças/Braúnas;;;0,086422707;8,642270679;;;;86,13670931;;221,6835664;69,83333333;;31,94623999;6,395514834;;;93,79014933;85,50469197;13,04982872;;150,1;;;0,086422707;;;;0;;;;;24,1983579;;9,575635912;97,2341874;0,493105924;0,152375314;0,886209811;;0,619236722;0,762567282;0,95;0,2000349;0,05727344;0,636375978;0,493853687;0,284074831;0,886209811;;0,619236722;0,762567282;0,95;0,246223004;0,138754985;0,636375978;0,558233466;0,575600537
SERIE HISTÓRICA;2016;2502;Santa Amélia;;;0,046157849;50,49668642;;;;141,2604832;;172,0342892;87,62857143;;43,58844893;11,22317809;;;132,979913;98,6184747;8,493044152;;130,1;;;0,023078924;;;;3,231049405;;;;;36,00312195;;0,00;10,7340077;0,785741401;0,127308227;0,934603182;;0,79773576;0,822064585;0,925471033;0,37093195;0,511080257;0,137858897;0,775129139;0,303335191;0,933745931;;0,79773576;0,822064585;0,925471033;0,457742243;0,571153439;0,137858897;0,663458732;0,683964182
SERIE HISTÓRICA;2016;2503;Pampulha;;;0,516215629;35,17640783;;;;457,5838059;;392,618491;82,56666667;;88,46025875;14,37584632;;;165,8062925;98,02221219;56,70997405;;130,1;;;0,07374509;;;;14,01156706;;;;;90,70646044;;0,00;28,47297917;0,637248737;0,556942134;0,929939709;;0,943779239;0,901981778;0,925471033;0,69184234;0,702784225;0,340546952;0,670432424;0,733329138;0,929631816;;0,943779239;0,901981778;0,925471033;0,639995422;0,662271002;0,340546952;0,787426204;0,777313361
SERIE HISTÓRICA;2016;2504;Jaraguá;;;0,050109337;72,53326543;;;;98,03245264;;85,97660685;81,73333333;;42,38022239;10,20365781;;;138,7318172;97,80385079;17,28772129;;122,1;;;0,075164006;;;;5,010933708;;;;;40,08746967;;0,00;13,60719049;0,842733584;0,107854982;0,90442552;;0,776069555;0,842031023;0,912568659;0,39596483;0,513959852;0,143279382;0,819366549;0,270076441;0,895641315;;0,776069555;0,842031023;0,912568659;0,454740271;0,565061361;0,143279382;0,66614096;0,679542152
SERIE HISTÓRICA;2016;2505;Sarandi;;;0,139465429;27,78848675;;;;89,7508124;;53,76262923;89,16666667;;28,43693126;8,561314734;;;129,2502647;99,67148009;5,020755448;;140,1;;;0,034866357;;;;2,091981437;;;;;34,51769371;;0,00;33,23112512;0,645449164;0,309285227;0,883668178;;0,641447541;0,813300229;0,938955358;0,353642572;0,450479765;0,256840211;0,654489657;0,42900276;0,87350006;;0,641447541;0,813300229;0,938955358;0,389466549;0,503490282;0,256840211;0,621264251;0,633099616
SERIE HISTÓRICA;2016;2506;Castelo;;;0;10,91633622;;;;15,40658361;;4,499127607;91,1;;37,38258231;9,358591157;;;109,8624662;98,5855677;3,105903192;;145,1;;;0;;;;1,370251408;;;;;10,73363603;;0,00;21,33253067;0,661681141;0,224840257;0,607609579;;0,730307208;0,798138478;0,94475299;0,142560495;0,245412958;0,18114537;0,661676258;0,344572651;0,672432331;;0,730307208;0,798138478;0,94475299;0,21530385;0,349780574;0,18114537;0,540689089;0,572782424
SERIE HISTÓRICA;2016;2507;Ouro Preto;;;0,067297385;30,38476926;;;;115,3988692;;160,4057826;86,175;;43,89468562;11,21685565;;;132,6788613;96,46276082;16,25231844;;138,1;;;0,067297385;;;;3,364869243;;;;;23,21759778;;0,00;24,12947734;0,881851442;0,312841585;0,929069231;;0,799353233;0,836188086;0,936469385;0,450982436;0,419276646;0,261106653;0,852964684;0,45568048;0,91252126;;0,799353233;0,836188086;0,936469385;0,514880213;0,551223883;0,261106653;0,690440813;0,711594584
SERIE HISTÓRICA;2016;2509;Säo Francisco;;;0;214,2646028;;;;53,58132839;;76,53074242;79,85;;26,21370484;9,078762201;;;145,8191794;94,33751;54,1610154;;150,1;;;0,113307564;;;;6,798453816;;;;;83,84759706;;0,00;81,93269923;0,57903366;0,138959037;0,862699813;;0,62568579;0,897590032;0,95;0,80814812;0,672519205;0,597644102;0,598938393;0,316899849;0,862425286;;0,62568579;0,897590032;0,95;0,728559737;0,657763373;0,597644102;0,735542423;0,727471546
